ENGLISH	QUENYA
And you are to throw the no-good thrall into the darkness on the outside! There will be his tears and his grinding of teeth.	Ar alde hate i alamára mól mir i mornie i ettesse! Tasse euvar níreryar ar molierya nelciva.
Mary Magdalene came and brought the news to the disciples: “I have seen the Lord!”, and that he said these things to her.	María Mahtaléne túle ar tulune i vinyar i hildonnar: “Ecénien i Heru!”, ar i quentes nati sine senna.
and Jesse begat David the king. And David begat Solomon by the wife of Uriah,	ar Yesse óne Lavir i aran. Ar Lavir óne Solomon i verinen Úrio,
And straightway he went to Jesus and said: “Greetings, Rabbi!”, and he kissed him.	Ar térave lendes Yésunna ar quente: “Hara máriesse, Rappi!”, ar minqueses.
“When I broke the seven for the four thousand men, what number of big provision baskets full of pieces did you gather?” And they said to him: “Seven.”	“Íre rancen i otso i nerin húmi canta, mana nóte hoe matsocolcaron quante rantaron comyanelde?” Ar quentelte senna: “Otso.”
This was the day of Preparation, and the beginning of the sabbath was near.	Si náne i aure Manwiéva, ar i sendareo yesta náne hare.
 was with this woman a sister whose name was Mary, who sat down by the feet of the Lord and listened to his word.	Enge as nís sina néşa yeo esse náne María, ye hamne undu ara i Heruo talu ar lastane quettaryanna.
And this is the firm faith that we have in God through the Christ.	Ar si ná i tanca savie ya samilme Erusse ter i Hristo.
When Jesus saw their faith he said to the lame one: “Child, your sins are forgiven.”	Íre Yésus cenne savielta quentes i úlévimanna: “Hína, úcarelyar nar apsénine.”
If I am not an apostle to others, indeed I am so to you, for you are the seal of my being an apostle, in the Lord.	Qui uan apostel exin, é nanye sie len, an nalde i lihta návenyo apostel, i Herusse.
Therefore I may praise myself in Christ Jesus concerning God's things.	Etta lertan laitaxe mi Hristo Yésus pa Eruo nati.
And after saying this she went away and called Mary her sister, saying secretly: “The Teacher is here, and he is calling you.”	Ar apa quetie si lendes oa ar yalde María néşarya, quétala nuldave: “I Peantar ea sís, ar yálas tye.”
In the same manner also we, while we were babes, were thralls of the poor things of the world.	Mí imya lé yando elve, íre anelve lapsi, náner móli i penye nation i mardo.
If, then, you are coming to the altar bringing your gift, and there you recall that your brother has a quarrel with you,	Qui, tá, túlal i yangwanna tálala annalya, ar tasse enyalil i hánolya same costie aselye,
Furthermore, if your brother sins, go and rebuke him between you and he alone. If he listens to you, you have gained your brother.	Ente, qui hánolya úcare, mena ar áse naitya imbe lyé ar sé erinque. Qui lastas lyenna, eñétiel hánolya.
I baptize you with water, but he will baptize you with Holy Spirit.	Inye tumya le nennen, mal sé le-tumyuva Aire Feanen.”
Then they cried again, saying: “Not this man, but Barabbas!” But Barabbas was a robber.	Tá yámelte ata, quétala: “Lá nér sina, mal Varavas!” Ono Varavas náne pilu.
Or the seven breads for the four thousand, and the number of baskets that you took up?	Hya i massar otso i húmin canta, ar i nóte vircolcaron yar ortanelde?
They strengthened the souls of the disciples, urging them to remain in the faith by saying: “It is necessary for us to go into God's kingdom through many tribulations.”	Turyanette i hildoron fear, hortala te lemya i saviesse quetiénen: “Mauya men mene mir Eruo aranie ter rimbe şangiéli.”
in truthful speech, in God's power, having the weapons of judice in right hand and left hand,	nanwa questasse, Eruo túresse, arwe i carmar failiéva mi forma yo hyarma,
while our comely parts have need of nothing. And yet God put together the body, giving glory more abundant to the deficient part,	lan vanime rantalvar samir maure muntava. Ananta Eru panyane uo i hroa, antala alcar ambe úvea i racina rantan,
Now when Peter went through all regions he came down also to the holy ones that dwelt in Lydda.	Sí íre Péter lende ter ilye ménar túles undu yú i airinnar i marner Lirdasse.
But after suffering violence in Philippi, as you know, we received boldness from God to speak to you God's gospel, although by a difficult fight.	Mal apa perperie orme Filippisse, ve istalde, camnelme verie Erullo quetien lenna Eruo evandilyon, ómu urda mahtiénen.
as he told to our fathers, to Abraham and to his kin, forever.	ve nyarnes atarilvain, Avrahámen ar nosseryan, tennoio.”
Hearing that, with one mind they raised their voice to God and said: “Master, you are who made heaven and earth and that are exist in them ,	Hlárala ta, er sámanen ortanelte ómalta Erunna ar quenter: “Hér, elye ná ye carne menel cemenye ar yar ear tusse,
But I have the hope that I will see you personally, and we will speak face to face. Peace be to you! The friends greet you. Greet the friends, each one by name.	Mal samin i estel i cenuvanyel vérave, ar quetuvangwe cendelello cendelenna. Raine na lyen! I meldor lye-suilar. Á suila i meldor, ilya quén essenen.
After Jesus was baptized he came straightway out of the water, and behold! heaven was opened to him, and he saw God's Spirit coming down upon him like a dove.	Apa Yésus náne sumbana túles térave et i nenello, ar yé! menel náne sen pantana, ar cennes Eruo Faire túla undu senna ve cucua.
But some among those who stood there said to them: “What are you doing loosing the colt?”	Mal queneli imíca i tarner tasse quenter túna: “Mana cáraste lehtala i pellope?”
And in that moment their eyes were fully opened, and they knew him, but he disappeared from them.	Ar mi yana lú henduttat nánet aqua pantaine, ar sintettes, mal vánes tullo.
Therefore remain in that house, eating and drinking the things that they give you, for who works is worthy of his reward. Do not move from house to house.	Etta á lemya coa tanasse, mátala ar súcala i nati yar antalte len, an ye mole ná valda paityaleryo. Áva leve coallo coanna.
When the centurion who stood by him, saw that he so expired, he said: “This man was indeed God's Son!”	Íre i tuxantur ye tarne ara se cenne i sie effirnes, quentes: “Nér sina é náne Eruo Yondo!”
He was a man thrown into prison by reason of an uprising that had happened in the city, and of murder.	Sé náne nér hátina mir mando castanen amortiéno ya náne martienwa i ostosse, ar nahtiéno.
I give thanks to God, to whom I am a servant as were my fathers, having a clean conscience, since I do not ever stop recalling you in my prayers , night and day,	Antan hantale Erun, yen nanye núro ve náner atarinyar, arwa poica immotuntiéno, pan uan oi hauta le-enyale arcandenyassen, lómisse yo auresse,
Pray ever.	Hyama oiale.
Truly I say to you: I will by no means drink again from the fruit of the vine until that day when I shall drink it new in God's kingdom.”	Násie quetin lenna: Laume sucuvan ata i liantasseo yávello tenna enta aure yasse sucuvanyes vinya mi Eruo aranie.”
Now when they went away he went into a city. Here a woman called Martha received him into her house.	Sí íre oantelte lendes mir masto. Sisse nís estaina Marşa camne se mir coarya.
And added to the things on the outside is also the daily pressure upon me, the anxiety for all the congregations.	Ar napánina i natin i ettesse ea yando i ilaurea nirie ninna, i quárele ilye i ocombin.
Every year his parents went to Jerusalem, to the festival of Passover.	Ilya loasse nostaruryat lendet Yerúsalemanna, i aşarenna Lahtiéno.
Because of this the crowd, when they heard that he did this sign, also met him.	Sinen i şanga, pan hlasselte i carnes tanna sina, yando velde se.
And in the same moment he received sight, and he followed Jesus, giving glory to God. And the entire people, seeing that, gave praise to God.	Ar mi imya lú camnes céne, ar hilyanes Yésus, antala alcar Erun. Ar i quanda lie, cénala ta, antane laitale Erun.
“Watch yourselves because of the scribes that wish to walk in robes and live greetings in the market places and the first seats in the synagogues and the prominent places at the suppers,	“Tira inde i parmangolmoin i merir vanta mi larmar ar melir suilier i mancanómessen ar i minya sondar i yomencoassen ar i minde nómi i ahtumattissen,
And the first went forth and poured his bowl into earth. And came foul and painful ulcers on the men who had the mark of the beast and worshipped its image.	Ar i minya etelende ar ulyane tolporya mir cemen. Ar túler şaure ar naicalie sisti i atanissen i sámer i hravano tehta ar tyerner emmarya.
And he carried me away in the Spirit into the wilderness. And I saw a woman sitting on a scarlet beast full of names that were a mockery of God, having seven heads and ten horns.	Ar ni-colles oa i Fairesse mir i ravanda. Ar cennen nís hárala mirucarne hravande quanta ession yar náner yaiwe Eruva, arwa carion otso ar rassion quean.
Indeed you are witnesses and think well of the deeds of your fathers, for they killed the prophets, but you build their tombs!	É nalde astarmor ar sanar mai pa atarildaron cardar, an té necanter i Erutercánor, mal elde carastar noiriltar!
in purity, in knowledge, in patience, in gentleness, in holy spirit, in love without hypocrisy,	poiciesse, istyasse, cólesse, moiciesse, aire feasse, melmesse ú imnetiéno,
I wish that all among you will speak in tongues, but is better if you will speak as prophets. that speaks as a prophet indeed is greater than that speaks in tongues – if he does not tell what his speech means, thus allowing the congregation to receive upbuilding.	Merin i illi mici le quetuvar lambessen, mal arya ná qui quetuvalde ve Erutercánor. Ye quete ve Erutercáno é ná túra lá ye quete lambessen – qui uas nyare mana questarya tea, sie lávala i ocomben came amacarastie.
Then he said to the gardener: 'Look, for three years I have come seeking fruit on this fig tree, but I have found nothing. Cut it down! What reason is for keeping it there, keeping the ground without giving fruit?'”	Tá quentes i tarwandurenna: 'Yé, loassen nelde utúlien cestala yáve relyávalda sinasse, mal ihírien munta. Áse cire undu! Mana casta ea hepien se tasse, hépala i talan ú antiéno yáve?'
But he said to them: “Let us go to another place, to the nearby villages, for me to preach also there, for that is the reason why I went forth.”	Ono quentes téna: “Alve lelya hyana nómenna, i hari mastonnar, nyardienyan yando tasse, an ta ná i casta yanen etelenden.”
But he did not allow him, but said to him: “Go to your house and to your kin, and tell them about everything that the Lord has done to you and the mercy that he had on you.”	Ono uas láve sen, mal quente senna: “Mena coalyanna ar nosselyanna, ar nyara tien pa ilqua ya i Heru acárie lyen ar i órávie ya sámes lyesse.”
saying: “Father, if you wish, take this cup from me! And yet, may your will happen, not mine.”	quétala: “Atar, qui meril, á mapa yulma sina nillo! Ananta, nai indómelya martuva, lá ninya.”
There your wailing and your grinding of teeth will be, when you see Abraham and Isaac and Jacob and all the prophets in God's kingdom, but you are thrown outside.	Tasse yaimelda ar molielda nelciva euvar, íre cenilde Avraham ar Ísac ar Yácov ar ilye i Erutercánor mi Eruo aranie, mal elde nar hátine ettenna.
He came for a witness, that he was to witness about the light, that all men were going to believe by means of him.	Sé túle vettien, i vettumnes pa i cala, i savumner sénen ilye atani.
And the priest of Zeus, whose temple was before the city, brought oxen and garlands to the gates and wanted to sacrifice with the crowds.	Ar i airimo Seuso, yeo corda náne epe i osto, talle mondoli ar riendeli i andonnar ar merne yace as i şangar.
and Zerubbabel begad Abiud, and Abiud begat Eliakim, and Eliakim begat Azor,	ar Seruvável óne Áviur, ar Áviur óne Elyacim, ar Elyacim óne Ásor,
And after singing hymns , they went out to the Mount of Olives.	Ar apa lindie airelindeli etelendelte Orontenna Milpioiva.
But Herod the farthing-ruler, when he was rebuked by him concerning Herodias his brother's wife and concerning the wicked deeds that Herod did,	Mal Herol i canastantur, íre anes naityaina lo se pa Herólias hánoryo veri ar pa ilye i olce cardar yar Herol carne,
But they said: “Not at the festival, or will be an uprising among the people!”	Mal quentelte: “Lá i aşaresse, hya euva amortie imíca i lie!”
In answer one among the lawyers said to him: “Teacher, by saying these things you give an evil name also to us.”	Hanquentasse quén imíca i şanyengolmor quente senna: “Peantar, quetiénen nati sine antal ulca esse yando elmen.”
But that is not another, but there are some people who stir you up and want to twist the gospel about the Christ.	Mal ta ua hyana, ono ear queneli i le-valtar ar merir rice i evandilyon pa i Hristo.
Then that thrall who understood his master's wish, but did not prepear himself or did his will, will be beaten with many blows.	Tá mól tana ye hanyane heruryo şelma, mal ua manwane inse hya carne şelmarya, nauva palpaina rimbe tarambolínen.
And he will give to everyone as his deeds are:	Ar antauvas ilquenen ve cardaryar nar:
In answer he said: “Did you not read that who created them, from the beginning made them male and female	Hanquentasse eques: “Ma ualde hentane i ye ontane tu, i yestallo carne tu hanu yo ní
Returning to the temple early, he was hungry.	Nanwénala i cordanna arinyave, anes maita.
And yet, keep what you have, until I shall come.	Ananta hepa ya samil, tenna tuluvan.
But the other came, saying: 'Lord, here is your mina, which I have kept lying in a cloth.	Mal i exe túle, quétala: 'Heru, sisse ea minalya, ya ehépien caitala mi lanne.
He said to him: “O man, who put me to judge you or to distribute to you your inheritance?”	Quentes senna: “A nér, man ni-panyane namien let hya etsatien lent aryoniesta?”
For all the others seek their own matters, not those of Jesus Christ.	An ilye i exi cestar vére nattoltar, lá tai Yésus Hristova.
For all the prophets and the Law spoke their prophecies until John,	An ilye i Erutercánor ar i Şanye quenter apaceniltar tenna Yoháno,
The Son of Man will indeed pass away, as is written about him, but woe to the man by whom the Son of Man is given over! was better for that man if he was not born!”	I Atanyondo é autuva, ve ná técina pa sé, mal horro i neren lo ye i Atanyondo antane olla ná! Náne arya tana neren qui únes nóna!”
And all witenssed about him, and they were in wonder about the gracious words that came out of his mouth, and they said: “Is this man not Joseph's son?”	Ar illi vettaner pa se, ar enger elmendasse pa i raine quettar yar túler et antoryallo, ar quentelte: “Ma nér sina ua Yósefo yondo?”
And after he found a boat that was to go to Phoenicia, we went aboard and sailed away.	Ar apa hirnelme lunte ya lelyumne Foicinianna, lendelme mina sa ar cirner oa.
Jesus answered: “I am not possessed by a demon, but I honor my Father, and you dishonor me.	Yésus hanquente: “Umin haryaina lo rauco, mal laitan Atarinya, ar lé úlaitar ní.
And when he saw them he said to them: “Go and show yourselves to the priests.” Then, as they were on the road, they were cleansed.	Ar íre cennes te quentes téna: “Mena ar á tana inde i airimoin.” Tá, íre anelte i tiesse, anelte poitaine.
Then the other slave fell down and made request of him, saying: “Have patience with me, and I will pay you!”	Tá i hyana mól lantane undu ar arcane senna, quétala: “Sama cóle nin, ar paityuvan lyen!”
not a person newly-turned , or maybe he will become proud and will fall under the same judgement as the Devil.	lá quén vinquerna, hya cé nauvas valatea ar lantuva mir i imya námie ve i Arauco.
All the brothers greet you. Greet one another with a holy kiss.	Ilye i hánor suilar le. Á suila quén i exe aire miquenen.
And Jesus said: “I am; and you shall see the Son of Man sitting by the right hand of the Power and coming with the clouds of heaven.”	Ar Yésus quente: “Inye ná; ar cenuvalde i Atanyondo hára ara i Túreo forma ar túla as menelo fanyar.”
 is no one who, after kindling a lamp, covers it with a vessel or puts it under a bed, but he puts it on the lampstand, allowing that come inside to look at the light.	Ea úquen ye, apa nartie calma, tupe sa venenen hya panya sa nu caima, mal sa-panyas i calmatarmasse, lávala in tulir minna yéta i cala.
Then, quickly, he compelled his disciples to go into the boat and go before himself to the other shore, to Bethsaida, while he sent away the crowd.	Tá, lintiénen, mauyanes hildoryar mene mir i lunte ar lelya nó inse i hyana hrestanna, Vetsairanna, lan sé mentane oa i şanga.
For he longs to see you all, and he has had grief since you heard that he was sick.	An milyas vele le illi, ar asámies nyére pan hlasselde i anes hlaiwa.
– in order to fulfill the word that he said: “Among that you gave to me none is lost to me.”	– amaquatien i quetta ya quentes: “Imíca i antanetye inyen úquen ná nin vanwa.”
Furthermore, who abides by his commandment remains in him, and he himself in the other, and so we know that he remains in us, by the spirit that he gave us.	Ente, ye himya axanya lemya sesse, ar sé immo i exesse, ar sie istalve i lemyas vesse, i fairenen ya ven-antanes.
But Jesus said to him: “If you do not see signs and wonders, you do not believe at all.”	Mal Yésus quente senna: “Qui ualde cene tannar ar elmendar, laume savilde.”
Thus they said that they did not know.	Sie quentelte i ualte sinte.
For I say to you: Numerous prophets and kings wished to see the things that you behold, but they did not see them, and hear the things that you hear, but they did not hear them.”	An quetin lenna: Rimbe Erutercánoli ar aralli merner cene i nati yar elde yétar, mal ualte cenne tai, ar hlare i nati yar elde hlarir, mal ualte hlasse tai.”
When the sixth hour came, darkness fell on the whole land until the ninth hour.	Íre i enquea lúme túle, mornie lantane i quanda nórenna tenna i nertea lúme.
For is danger that complaints about uprising will be brought against us after what has happened today, for we do not have a single reason to give concerning this clamour.”	An ea raxe i nurreli pa amortie nauvar talaine venna apa ya amartie síra, an ualve same erya casta antaven pa yalme sina.”
And in that same hour they arose and returned to Jerusalem, and they found the eleven and that were gathered with them,	Ar mi yana imya lúme orontette ar nanwennette Yerúsalemenna, ar hirnette i yunque ar i náner ocómienwe aselte,
 is not servant to whom it is possible to be a slave for two lords, for he will hate one and love the other, or he will stick to one and despise the other. It is not possible for you to be slaves for God and for riches alike.”	Ua ea núro yen ece náve mól heru attan, an tevuvas er ar meluva i exe, hya himyuvas er ar nattiruva i exe. Ua ece len náve móli Erun ar laren véla.”
Therefore, by our faith in his name, his name has made this man strong, him whom you look at and whom you know, and the faith which is through him has given him health before your eyes.	Etta, saviemmanen esseryasse, esserya acárie nér sina polda, sé ye yétalde ar ye istalde, ar i savie ya ea ter se ánie sen mále epe henduldat.
For of the wine of anger of her fornication all nations have drunk, and the kings of earth committed fornication with her, and the tradesmen of earth became rich by the power of her abundance without bonds!”	An i limpeo ormeva hrupuhtieryo usúcier ilye nóri, ar cemeno arani hrupuhtaner óse, ar cemeno macari oller lárie i túrenen úveryo pen landar!”
added also this thing to all those deeds: he put John in prison.	napanne yando nat sina ilye tane cardain: panyanes Yoháno mandosse.
Then how is that you look at the sedge in your brother's eye, but does not heed the rafter in your own eye?	Tá manen ná i yétal i lisce hanolyo hendesse, mal ua cime i pano véra hendelyasse?
And I persecuted this Way to the death, binding and giving over into prison men and women alike,	Ar roitanen Tie sina i qualmenna, nútala ar antala olla mir mando neri ar nissi véla,
This tent was an image of the time that now has come, and as the image was, gifts and sacrifices are now sacrificed. But they cannot make the man who does service, perfect concerning his conscience,	Lancoa sina náne emma pa i lúme ya sí utúlie, ar ve i emma náne, annali ar yancali nar sí yácine. Mal tai uar pole care i nér ye care núromolie, ilvana pa immotuntierya,
Therefore, if is encouragement in Christ, if is comfort of love, if is a sharing of spirit, if are mercy and compassion,	Etta, qui ea hortie Hristosse, qui ea tiutale melmeo, qui ea etsatie faireva, qui ear oravie ar ofelme,
No, what did you go out to see? A man having soft clothes? Behold, those having soft clothes are in the houses of kings!	Lá, mana etelendelde cenien? Nér arwa mussi lannion? Yé, i arwar mussi lannion ear coassen araniva!
Do not fail to show friendliness to strangers, for through it some, without knowing, have received angels as their guests.	Áva loita anta nilme etteleain, an ter sa queneli, ú istiéno, acámier valali ve aşaliltar.
Jesus look at him and said: “How difficult is for that have money to come into God's kingdom!	Yésus yente se ar quente: “Manen urda ná in samir telpe tule mir Eruo aranie!
But now, since you were freed from sin but have become servants to God, you have your fruit leading to holiness, and the end will be eternal wife.	Ono sí, pan anelve leryane úcarello mal olólier móli Erun, samilde yávelda tulyala airenna, ar i metta nauva oira coivie.
You desire, but you do not have. You slay and you long, and yet you cannot receive. You fight and you make war. You do not have, since you do not ask.	Merilde, mal ualde same. Nahtalde ar milyalde, ananta ualde pole came. Mahtalde ar ohtacarilde. Ualde same, pan ualde arca.
For are numerous ones – I spoke about them frequently, but now I am speaking about them with grief – that walk as enemies of the cross of the Christ.	An ear rimbali – quenten pa te rimbave, mal sí quétan pa té arwa nyéreo – i vantar ve ñottoli i tarweo i Hristo.
And the Word changed into flesh and dwelt among us, and we saw his glory, such glory as an only-born son has from his father; and he was full of grace and truth.	Ar i Quetta ahyane mir hráve ar marne imíca me, ar cennelme alcarerya, taite alcar ya ernóna yondo same ataryallo; ar anes quanta Erulisseo ar nanwiéno.
But to Abraham the promises were given, and to his seed. It does not say 'and to his seeds', as if are numerous ones, but as if is one: 'And to your seed,' who is the Christ.	Mal Avrahámen i vandar náner quétina, ar erderyan. Sa ua quete 'ar erderyain', ve qui ear rimbeli, mal ve qui ea er: 'Ar eldelyan,' ye ná i Hristo.
Then Simon Peter, who had a sword, drew it and struck the servant of the chief priest and cut off his right ear. The servant’s name was Malchus.	Tá Simon Péter, ye sáme macil, tunce sa ar pente i héra airimo núro ar aucirne forya hlarya. I núro esse né Malcus.
Another comparison he said to them: “The kingdom of heaven is like leaven, which a woman took and hid in three big measures of flour, until everything was raised!”	Hyana sestie quentes téna: “Menelo aranie ná ve pulmaxe, ya nís nampe ar nurtane hoe lestassen nelde moleva, tenna ilqua náne ortaina!”
For I am sure that nothing – death or life or angels or lordships, or that are now or that will come, or powers,	An nanye tanca i munta – qualme hya coivie hya valar hya héri hya yar ear sí hya yar tuluvar, hya túri,
Then he said to him: 'Child, you have always been with me, and all mine are yours,	Tá quentes senna: 'Hína, illume anaietye asinye, ar ilye ninyar nar tyenyar,
Jesus said to them: “Truly, truly I say to you, before Abraham was, I am.”	Yésus quente téna: “Násie, násie quetin lenna, nó Avraham enge, inye ea.”
Therefore I also – since I have heard about your faith in the Lord Jesus and your love of all the holy ones –	Etta yando inye – pan ahlárien pa savielda mí Heru Yésus ar melmelda ilye i airiva –
Therefore that received his word were baptized, and on that day around three thousand souls were added.	Etta i camner quettarya náner sumbane, ar yana auresse os fear húmi nelde náner napánine.
And this story went out to that entire region.	Ar nyarna sina ettúle quanda sana ménanna.
I will come soon. Keep which you have, to stop anyone from taking your crown.	Tuluvan ron. Hepa ya samil, pustien aiquen mapiello ríelya.
for I have not kept myself from telling you God's entire plan.	an uan ehépie imne nyariello len Eruo quanda pano.
Then people will give you over into tribulation and will kill you, and you will be hated by all the nations by reason of my name.	Tá queneli antauvar le olla mir şangie ar nahtuvar le, ar nauvalde tévaine lo ilye i nóri castanen essenyo.
When he saw that he could do nothing beneficial, but that sooner an uprising was going to arise, Pilate took water and washed his hands before the crowd, saying: “I do not have guilt of the blood of this man! You see to it!”	Íre cennes i poldes care munta aşea, mal ambe ron amortie ortumne, Piláto nampe nén ar sóve máryat epe i şanga, quétala: “Uan same cáma serceo nér sino! Elde cena sanna!”
Our twelve tribes have the hope that they will see the promise made true if they serve him with vigour through night and day. Concerning this hope the Jews say that I have committed crimes, o King.	Nosselmar yunque samir i estel i cenuvalte i vanda carna nanwa qui veuyalte se veassenen ter lóme yo aure. Pa estel sina i Yúrar quetir i acárien ongweli, a Aran.
And he says to me: “The waters that you saw, on which the harlot is sitting, are peoples and throngs and nations and tongues.	Ar eques ninna: “I neni yar cennel, yassen hára i imbacinde, nar lier ar şangar ar nóri ar lambi.
the oath that he gave to Abraham our father,	i vanda ya antanes Avraham atarelvan,
And they threw dust upon their head and cried in tears and grief, and said: ‘Woe, woe – the great city, where all who have ships at sea became rich by her great wealth, for in a single hour she was destroyed!’	Ar hantelte asto careltanna ar yámer mi nier ar naire, ar quenter: ’Horro, horro – i túra osto, yasse illi i samir ciryar earesse oller lárie túra almaryanen, an erya lúmesse anes nancarna!’
Behold! Your house is left to you!	Yé! Coalda ná len hehtana!
And all the prophets, from Samuel to those that followed him – all that have spoken – have also made known these days.	Ar ilye i Erutercánor, ho Samuel innar hilyaner se – illi i equétier – yú acárier sinwe auri sine.
But I stay in Ephesus until the Festival of Weeks ,	Mal lemyan Efesusse tenna Aşar Otsolaron,
His disciples said: “Look! Now you are speaking openly, and you do not speak comparison!	Hildoryar quenter: “Yé! Sí quétal pantie, ar ual quete sestie!
For the eyes of the Lord are turned against just ones, and his ears to their petitions, but the Lord has set his face against who do evil things .»	An i Héruo hendu nát quérine failannar, ar hlaryat arcandeltanna, mal i Héru apánie cendelerya ana i carir ulqui.»
He is not God of dead, but of living ones, for all among them are alive to him.”	Uas qualinion Aino, mal coivearon, an illi mici te nar coivie sen.”
But the tax collector also did not wish to raise his eyes towards heaven, but he beat his breast, saying: 'O God, have mercy on me, a sinner!'	Mal i tungwemo yando ua merne orta henyat menelenna, mal palpanes ambosterya, quétala: 'A Eru, órava nisse, úcarindo!'
“Teacher, Moses has written for us: 'If a man's brother dies without child, after he married a woman, it is necessary for his brother to get married to the woman and rise up seed for his brother.'	“Peantar, Móses etécie men: 'Qui nero háno quale ú híno, apa veryanes nís, mauya hánoryan verya i nissenna ar orta erde hánoryan.'
How is it possible for you to say to your brother: 'Brother, allow me to take the straw out of your eye,' when you do not look at the plank in your own eye?	Manen ece lyen quete hánolyanna: 'Háno, lava nin mapa i lisce et hendelyallo,' íre elye ua yéta i pano véra hendelyasse?
Therefore let die the body-parts that you have on earth, concerning fornication, uncleanness, sexual lust, wicked desire and greed, which is idol-worship.	Etta lava quale i hroarantain yar samilde cemende, pa hrupuhtie, úpoicie, yére, olca íre ar milcie, ya cordontyerie ná.
Did you really not read this scripture? 'The stone which the builders turned away, it has become head of the corner.	Lau hentanelde tehtele sina? 'I ondo ya i şamnor querner oa, sá olólie cas i vinco.
But if you are led by spirit, you are not under law.	Mal qui nalde tulyaine fairenen, ualde nu şanye.
If God so adorns the plants in the field, that exist today and tomorrow are thrown into an oven, how much more will he adorn you, you of little faith!	Qui Eru sie netya i celvar i restasse, i ear síra ar enwa nar hátine mir urna, manen ole ambe netyuvas lé, elde pitya saviéno!
Father, glorify your name!” Therefore a voice came out of heaven: “I both glorified it and I shall glorify it again!”	Atar, á alcarya esselya!” Etta óma túle et menello: “Yúyo alcaryanenyes ar alcaryuvanyes ata!”
then you count some among you more precious than others, and you are judges that pronounce wicked judgements. Is this not true?	– tá notilde quelli mici le mirwe lá exeli, ar nalde námoli i quetir olce námier. Ma si ua nanwa?
Furthermore, you will be given over by parents and by brothers and by your kin and by friends, and they will cill some among you,	Ente, nauvalde antaine olla yando lo nostaru ar lo hánor ar lo nosselda ar lo meldor, ar nahtuvalte quelli mici le,
In this manner, therefore, also in this time is a remaining part, by the choice of God's grace.	Mi lé sina, etta, yú lúme sinasse ea lemyala ranta, Erulisseo cilmenen.
I have also some other sheep, that are not among these sheep; them as well is necessary for me to lead, and they will listen to my voice, and they will be a single flock, a single shepherd.	Samin yando hyane mámali, i uar mici mámar sine; yando té mauya nin tulya, ar lastuvalte ómanyanna, ar nauvalte erya lámáre, erya mavar.
But to that works the reward is counted, not as grace, but as a debt.	Mal yen mole i paityale ná nótina, lá ve lisse, mal ve rohta.
The true light, shining for all men, was coming into the world.	I nanwa cala, caltala ilye atanin, né túlala mir i mar.
in order to make known his abundant glory to the vessels of mercy, that he beforehand prepared for glory –	carien sinwa úvea alcarerya i venin oraviéva, yar nóvo manwanes alcaren
For I have set for you an example , that as I have done, you too will do.	An apánien len emma, i ve inye acárie, yando lé caruvar.
And he said to them: “You know well how to a Jew is wholly against the Law to unite himself to a person of another nation, or to go into his house. And yet God showed me that I am not to call anyone defiled or unclean.	Ar quentes téna: “Istalde mai manen Yúran ná aqua ana i Şanye erta inse quenen hyana nóreo, hya mene mir coarya. Ananta Eru tanne nin i ávan esta aiquen vahtana hya úpoica.
But by God's grace I am who I am. And the grace that he gave to me was not for nothing, but I labored more than them all, and yet not I, but God's grace that is in me.	Mal Eruo lissenen nanye ye nanye. Ar i lisse ya antanes nin úne muntan, mal mólen ambe lá te illi, ananta lá inye, mal Eruo lisse ya ea asinye.
And they sat down, row by row, in hundreds and fifties .	Ar hamunelte, téma ara téma, mi tuxali ar lepenquealli.
And leaving them he went back to the boat and went away to the other shore.	Ar te-hehtala nanwennes i luntenna ar oante i hyana hrestanna.
Jesus spoke about his death, but they thought that he spoke about resting in sleep.	Yésus carampe pa qualmerya, mal té sanner i carampes pa serie húmesse.
The people sitting in darkness saw a great light, and to who sat in the region of death-shadow, light arose.”	I lie hámala morniesse cenne hoa cala, ar in hamner ñuruhuineo ménasse cala oronte!”
And if is there a friend of peace, your peace will rest upon him. But if is not one, it will return to you.	Ar qui ea tasse meldo raineo, rainelda seruva senna. Mal qui ua ea er, nanwenuvas lenna.
But now I am writing to you: Do not remain with anyone called a brother who is a fornicator, or a person who speaks mockery, or who drinks too much, or who is a robber. Furthermore, do not eat with such a person.	Mal sí técan lenna: Áva lemya as aiquen estaina háno ye hrupuhto ná, hya quén ye quete yaiwe, hya ye suce acca ole, hya ye arpo ná. Ente, áva mate as taite quén.
Then he said to them: “But now it is necessary for who has a purse to bring it, in the same manner a food-box, and it is necesssary for how lacks a sword to sell his cloak and get a sword for the money.	Tá quentes téna: “Mal sí mauya yen same pocolle tala sa, mi imya lé yando matsocolca, ar mauya yen pene macil vace collarya ar ñete macil i telpen.
and after he gave thanks, he broke it and said: “This is my body, which is being given in your behalf. Do this in remembrance of me.”	ar apa antanes hantale, ranceses ar quente: “Si ná hroanya, ya ná antaina rá len. Cara si enyalien ní.”
and for being found in him, not by my own righteousness, that which comes by the Law, but by which exists by faith in Christ, the rigtheousness which comes from God by the faith,	ar náven hírina sesse, lá véra failienyanen, ta ya tule i Şanyenen, mal yanen ea saviénen Hristosse, i failie ya tule Erullo i saviénen,
